Datetime,Open,High,Low,Close,Adj Close,Volume
2022-07-28 12:30:00+05:30,37296.6484375,37302.6484375,37284.6484375,37284.6484375,37284.6484375,0
2022-07-28 12:35:00+05:30,37286.8515625,37338.8515625,37272.1484375,37336.44921875,37336.44921875,0
2022-07-28 12:40:00+05:30,37334.30078125,37338.30078125,37310.69921875,37334.75,37334.75,0
2022-07-28 12:45:00+05:30,37337.05078125,37339.05078125,37315.5,37332.69921875,37332.69921875,0
2022-07-28 12:50:00+05:30,37330.6484375,37348.3515625,37316.6015625,37316.6015625,37316.6015625,0
2022-07-28 12:55:00+05:30,37312.30078125,37334.1015625,37291.80078125,37293.0,37293.0,0
2022-07-28 13:00:00+05:30,37296.3984375,37296.3984375,37254.5,37271.25,37271.25,0
2022-07-28 13:05:00+05:30,37270.69921875,37332.1015625,37270.69921875,37328.6484375,37328.6484375,0
2022-07-28 13:10:00+05:30,37330.25,37341.44921875,37323.8515625,37331.3984375,37331.3984375,0
2022-07-28 13:15:00+05:30,37329.0,37335.94921875,37312.69921875,37323.0,37323.0,0
2022-07-28 13:20:00+05:30,37323.1015625,37366.1484375,37314.8984375,37359.8515625,37359.8515625,0
2022-07-28 13:25:00+05:30,37358.3515625,37365.1015625,37335.30078125,37352.0,37352.0,0
2022-07-28 13:30:00+05:30,37352.30078125,37359.3515625,37322.6015625,37339.6015625,37339.6015625,0
2022-07-28 13:35:00+05:30,37338.80078125,37345.69921875,37308.8984375,37325.8515625,37325.8515625,0
2022-07-28 13:40:00+05:30,37324.1484375,37350.6484375,37321.19921875,37337.6484375,37337.6484375,0
2022-07-28 13:45:00+05:30,37331.6015625,37364.05078125,37327.1015625,37364.05078125,37364.05078125,0
2022-07-28 13:50:00+05:30,37362.3515625,37379.1015625,37357.55078125,37365.19921875,37365.19921875,0
2022-07-28 13:55:00+05:30,37364.6015625,37382.05078125,37352.1015625,37378.6484375,37378.6484375,0
2022-07-28 14:00:00+05:30,37376.3984375,37378.6484375,37354.3984375,37357.5,37357.5,0
2022-07-28 14:05:00+05:30,37356.55078125,37365.3984375,37338.44921875,37356.25,37356.25,0
2022-07-28 14:10:00+05:30,37356.0,37393.55078125,37347.0,37393.55078125,37393.55078125,0
2022-07-28 14:15:00+05:30,37394.25,37412.3984375,37373.44921875,37390.30078125,37390.30078125,0
2022-07-28 14:20:00+05:30,37393.3515625,37397.94921875,37369.6484375,37392.94921875,37392.94921875,0
2022-07-28 14:25:00+05:30,37393.5,37399.6015625,37383.6484375,37383.6484375,37383.6484375,0
2022-07-28 14:30:00+05:30,37385.55078125,37392.0,37335.8984375,37356.3984375,37356.3984375,0
2022-07-28 14:35:00+05:30,37359.25,37359.69921875,37327.55078125,37333.5,37333.5,0
2022-07-28 14:40:00+05:30,37334.5,37336.1015625,37273.69921875,37302.80078125,37302.80078125,0
2022-07-28 14:45:00+05:30,37300.30078125,37332.55078125,37275.5,37331.19921875,37331.19921875,0
2022-07-28 14:50:00+05:30,37329.3984375,37341.55078125,37313.3515625,37330.19921875,37330.19921875,0
2022-07-28 14:55:00+05:30,37329.6015625,37332.3515625,37310.5,37329.3515625,37329.3515625,0
2022-07-28 15:00:00+05:30,37330.44921875,37387.80078125,37329.69921875,37367.44921875,37367.44921875,0
2022-07-28 15:05:00+05:30,37366.25,37398.69921875,37360.3515625,37397.44921875,37397.44921875,0
2022-07-28 15:10:00+05:30,37395.1015625,37401.6484375,37371.0,37377.1484375,37377.1484375,0
2022-07-28 15:15:00+05:30,37373.3515625,37393.94921875,37369.80078125,37391.44921875,37391.44921875,0
2022-07-28 15:20:00+05:30,37389.55078125,37397.05078125,37368.55078125,37375.44921875,37375.44921875,0
2022-07-28 15:25:00+05:30,37380.6484375,37380.6484375,37330.6015625,37336.25,37336.25,0
2022-07-29 09:15:00+05:30,37717.30078125,37737.8984375,37649.5,37696.8984375,37696.8984375,0
2022-07-29 09:20:00+05:30,37694.94921875,37696.55078125,37665.55078125,37673.80078125,37673.80078125,0
2022-07-29 09:25:00+05:30,37673.1484375,37677.3515625,37573.1484375,37601.6015625,37601.6015625,0
2022-07-29 09:30:00+05:30,37604.44921875,37640.69921875,37569.19921875,37605.30078125,37605.30078125,0
2022-07-29 09:35:00+05:30,37608.30078125,37628.55078125,37578.1015625,37623.80078125,37623.80078125,0
2022-07-29 09:40:00+05:30,37623.94921875,37629.3515625,37582.80078125,37586.05078125,37586.05078125,0
2022-07-29 09:45:00+05:30,37587.3515625,37589.19921875,37514.75,37523.3515625,37523.3515625,0
2022-07-29 09:50:00+05:30,37523.0,37577.0,37521.25,37541.6015625,37541.6015625,0
2022-07-29 09:55:00+05:30,37540.05078125,37570.8984375,37520.8515625,37550.8984375,37550.8984375,0
2022-07-29 10:00:00+05:30,37552.6484375,37560.44921875,37526.94921875,37539.55078125,37539.55078125,0
2022-07-29 10:05:00+05:30,37537.69921875,37555.3984375,37481.69921875,37488.69921875,37488.69921875,0
2022-07-29 10:10:00+05:30,37483.55078125,37501.6015625,37452.55078125,37456.8515625,37456.8515625,0
2022-07-29 10:15:00+05:30,37456.6015625,37503.6015625,37451.19921875,37481.3984375,37481.3984375,0
2022-07-29 10:20:00+05:30,37479.6484375,37482.05078125,37400.6015625,37403.75,37403.75,0
2022-07-29 10:25:00+05:30,37404.30078125,37404.30078125,37284.5,37341.3984375,37341.3984375,0
2022-07-29 10:30:00+05:30,37336.6015625,37344.80078125,37233.6484375,37239.75,37239.75,0
2022-07-29 10:35:00+05:30,37245.75,37273.8984375,37222.8984375,37249.6484375,37249.6484375,0
2022-07-29 10:40:00+05:30,37249.5,37275.1484375,37232.94921875,37274.75,37274.75,0
2022-07-29 10:45:00+05:30,37274.69921875,37405.0,37263.55078125,37405.0,37405.0,0
2022-07-29 10:50:00+05:30,37408.8984375,37412.8984375,37355.1015625,37397.25,37397.25,0
2022-07-29 10:55:00+05:30,37398.75,37401.5,37342.25,37342.25,37342.25,0
2022-07-29 11:00:00+05:30,37345.1484375,37375.30078125,37310.3515625,37364.25,37364.25,0
2022-07-29 11:05:00+05:30,37367.19921875,37444.75,37342.6015625,37443.25,37443.25,0
2022-07-29 11:10:00+05:30,37437.55078125,37476.19921875,37437.55078125,37452.0,37452.0,0
2022-07-29 11:15:00+05:30,37454.44921875,37464.6484375,37404.80078125,37414.5,37414.5,0
2022-07-29 11:20:00+05:30,37410.75,37417.25,37371.3984375,37399.6484375,37399.6484375,0
2022-07-29 11:25:00+05:30,37398.6015625,37450.44921875,37393.3515625,37440.55078125,37440.55078125,0
2022-07-29 11:30:00+05:30,37438.8984375,37475.1015625,37428.1484375,37465.6484375,37465.6484375,0
2022-07-29 11:35:00+05:30,37463.1015625,37510.8515625,37458.55078125,37502.5,37502.5,0
2022-07-29 11:40:00+05:30,37501.69921875,37504.75,37454.1015625,37479.75,37479.75,0
2022-07-29 11:45:00+05:30,37480.1484375,37499.5,37460.8515625,37460.8515625,37460.8515625,0
2022-07-29 11:50:00+05:30,37458.6484375,37484.30078125,37427.5,37456.05078125,37456.05078125,0
2022-07-29 11:55:00+05:30,37451.6015625,37472.30078125,37440.44921875,37465.25,37465.25,0
2022-07-29 12:00:00+05:30,37465.44921875,37496.6484375,37455.75,37495.8984375,37495.8984375,0
2022-07-29 12:05:00+05:30,37496.25,37509.1484375,37475.55078125,37485.75,37485.75,0
2022-07-29 12:10:00+05:30,37484.1015625,37540.25,37481.3515625,37521.05078125,37521.05078125,0
2022-07-29 12:15:00+05:30,37518.6015625,37537.25,37505.8515625,37522.44921875,37522.44921875,0
2022-07-29 12:20:00+05:30,37522.19921875,37523.55078125,37501.3515625,37519.55078125,37519.55078125,0
2022-07-29 12:25:00+05:30,37518.30078125,37519.3515625,37482.1015625,37516.8984375,37516.8984375,0
2022-07-29 12:30:00+05:30,37517.1015625,37520.80078125,37470.69921875,37472.0,37472.0,0
2022-07-29 12:35:00+05:30,37470.8984375,37491.5,37455.8984375,37475.6484375,37475.6484375,0
2022-07-29 12:40:00+05:30,37476.55078125,37492.19921875,37464.19921875,37488.6484375,37488.6484375,0
2022-07-29 12:45:00+05:30,37487.19921875,37530.05078125,37484.6484375,37522.3984375,37522.3984375,0
2022-07-29 12:50:00+05:30,37523.19921875,37550.05078125,37519.6484375,37524.6015625,37524.6015625,0
2022-07-29 12:55:00+05:30,37529.6015625,37537.3984375,37506.30078125,37511.05078125,37511.05078125,0
2022-07-29 13:00:00+05:30,37510.69921875,37517.69921875,37482.8984375,37496.5,37496.5,0
2022-07-29 13:05:00+05:30,37496.6484375,37502.44921875,37479.05078125,37490.44921875,37490.44921875,0
2022-07-29 13:10:00+05:30,37492.25,37513.6015625,37454.3515625,37501.5,37501.5,0
2022-07-29 13:15:00+05:30,37500.55078125,37507.8984375,37485.25,37506.6484375,37506.6484375,0
2022-07-29 13:20:00+05:30,37505.1484375,37511.55078125,37494.55078125,37495.44921875,37495.44921875,0
2022-07-29 13:25:00+05:30,37496.0,37524.44921875,37485.80078125,37511.44921875,37511.44921875,0
2022-07-29 13:30:00+05:30,37511.0,37518.6015625,37493.30078125,37493.44921875,37493.44921875,0
2022-07-29 13:35:00+05:30,37493.3515625,37498.30078125,37413.94921875,37442.55078125,37442.55078125,0
2022-07-29 13:40:00+05:30,37435.55078125,37448.55078125,37416.30078125,37425.5,37425.5,0
2022-07-29 13:45:00+05:30,37427.69921875,37461.55078125,37393.19921875,37436.75,37436.75,0
2022-07-29 13:50:00+05:30,37436.8515625,37436.8515625,37421.94921875,37428.19921875,37428.19921875,0
2022-07-29 13:55:00+05:30,37429.55078125,37456.44921875,37427.05078125,37454.55078125,37454.55078125,0
2022-07-29 14:00:00+05:30,37454.8984375,37463.25,37379.69921875,37385.19921875,37385.19921875,0
2022-07-29 14:05:00+05:30,37384.6015625,37412.94921875,37352.80078125,37387.6484375,37387.6484375,0
2022-07-29 14:10:00+05:30,37384.6484375,37420.3984375,37360.75,37378.75,37378.75,0
2022-07-29 14:15:00+05:30,37379.6015625,37385.55078125,37340.1015625,37356.75,37356.75,0
2022-07-29 14:20:00+05:30,37356.8984375,37404.0,37353.1484375,37404.0,37404.0,0
2022-07-29 14:25:00+05:30,37404.75,37426.6484375,37391.44921875,37425.6015625,37425.6015625,0
2022-07-29 14:30:00+05:30,37424.8515625,37440.55078125,37410.3984375,37430.1484375,37430.1484375,0
2022-07-29 14:35:00+05:30,37432.1015625,37441.30078125,37409.0,37411.3984375,37411.3984375,0
2022-07-29 14:40:00+05:30,37412.80078125,37419.30078125,37362.3984375,37416.8984375,37416.8984375,0
2022-07-29 14:45:00+05:30,37417.0,37440.44921875,37367.69921875,37373.1015625,37373.1015625,0
2022-07-29 14:50:00+05:30,37376.1015625,37401.75,37350.30078125,37389.80078125,37389.80078125,0
2022-07-29 14:55:00+05:30,37390.69921875,37433.6484375,37385.5,37412.1484375,37412.1484375,0
2022-07-29 15:00:00+05:30,37410.6015625,37469.3515625,37407.44921875,37462.6015625,37462.6015625,0
2022-07-29 15:05:00+05:30,37461.6015625,37467.5,37446.8984375,37462.80078125,37462.80078125,0
2022-07-29 15:10:00+05:30,37461.5,37519.80078125,37458.30078125,37519.55078125,37519.55078125,0
2022-07-29 15:15:00+05:30,37518.75,37529.05078125,37493.25,37527.25,37527.25,0
2022-07-29 15:20:00+05:30,37527.30078125,37532.6015625,37501.30078125,37521.0,37521.0,0
2022-07-29 15:25:00+05:30,37521.5,37528.1484375,37478.75,37486.0,37486.0,0
2022-08-01 09:15:00+05:30,37594.1484375,37655.44921875,37476.69921875,37480.1015625,37480.1015625,0
2022-08-01 09:20:00+05:30,37482.75,37557.80078125,37407.5,37552.55078125,37552.55078125,0
2022-08-01 09:25:00+05:30,37560.8515625,37570.1015625,37463.1015625,37470.80078125,37470.80078125,0
2022-08-01 09:30:00+05:30,37470.44921875,37511.6484375,37439.05078125,37500.5,37500.5,0
2022-08-01 09:35:00+05:30,37505.8515625,37540.44921875,37493.8984375,37516.3515625,37516.3515625,0
2022-08-01 09:40:00+05:30,37518.1015625,37523.44921875,37454.55078125,37523.44921875,37523.44921875,0
2022-08-01 09:45:00+05:30,37524.75,37581.3984375,37496.75,37580.1484375,37580.1484375,0
2022-08-01 09:50:00+05:30,37582.05078125,37607.1015625,37563.94921875,37594.0,37594.0,0
2022-08-01 09:55:00+05:30,37591.25,37608.5,37564.25,37574.3984375,37574.3984375,0
2022-08-01 10:00:00+05:30,37573.8515625,37583.8984375,37554.0,37565.55078125,37565.55078125,0
2022-08-01 10:05:00+05:30,37565.75,37603.1015625,37519.1015625,37593.3984375,37593.3984375,0
2022-08-01 10:10:00+05:30,37594.6015625,37648.8984375,37593.75,37626.8984375,37626.8984375,0
2022-08-01 10:15:00+05:30,37626.19921875,37661.55078125,37607.3515625,37628.94921875,37628.94921875,0
2022-08-01 10:20:00+05:30,37629.6484375,37651.75,37612.55078125,37638.25,37638.25,0
2022-08-01 10:25:00+05:30,37641.75,37646.05078125,37603.80078125,37620.05078125,37620.05078125,0
2022-08-01 10:30:00+05:30,37618.8984375,37642.44921875,37613.3515625,37639.19921875,37639.19921875,0
2022-08-01 10:35:00+05:30,37638.1015625,37650.1015625,37630.6484375,37643.8515625,37643.8515625,0
2022-08-01 10:40:00+05:30,37642.1015625,37692.1015625,37638.8515625,37684.5,37684.5,0
2022-08-01 10:45:00+05:30,37686.94921875,37713.19921875,37680.0,37702.3515625,37702.3515625,0
2022-08-01 10:50:00+05:30,37702.94921875,37721.8984375,37681.3515625,37710.30078125,37710.30078125,0
2022-08-01 10:55:00+05:30,37712.3515625,37733.0,37708.80078125,37720.80078125,37720.80078125,0
2022-08-01 11:00:00+05:30,37721.19921875,37760.94921875,37721.19921875,37746.80078125,37746.80078125,0
2022-08-01 11:05:00+05:30,37743.8984375,37750.80078125,37708.8515625,37749.30078125,37749.30078125,0
2022-08-01 11:10:00+05:30,37752.80078125,37755.1484375,37709.69921875,37709.8515625,37709.8515625,0
2022-08-01 11:15:00+05:30,37710.8984375,37747.8515625,37704.30078125,37747.8515625,37747.8515625,0
2022-08-01 11:20:00+05:30,37747.8515625,37750.3984375,37714.19921875,37723.5,37723.5,0
2022-08-01 11:25:00+05:30,37722.6015625,37732.05078125,37692.80078125,37722.80078125,37722.80078125,0
2022-08-01 11:30:00+05:30,37725.19921875,37744.5,37714.80078125,37723.3984375,37723.3984375,0
2022-08-01 11:35:00+05:30,37724.8515625,37740.80078125,37719.6484375,37739.05078125,37739.05078125,0
2022-08-01 11:40:00+05:30,37738.19921875,37741.75,37722.0,37731.1015625,37731.1015625,0
2022-08-01 11:45:00+05:30,37730.94921875,37774.05078125,37721.75,37749.1484375,37749.1484375,0
2022-08-01 11:50:00+05:30,37749.05078125,37764.1015625,37736.1015625,37748.8515625,37748.8515625,0
2022-08-01 11:55:00+05:30,37750.75,37763.6484375,37728.80078125,37729.94921875,37729.94921875,0
2022-08-01 12:00:00+05:30,37728.44921875,37740.3984375,37705.05078125,37705.05078125,37705.05078125,0
2022-08-01 12:05:00+05:30,37706.05078125,37711.1015625,37679.55078125,37707.6015625,37707.6015625,0
2022-08-01 12:10:00+05:30,37702.6484375,37734.25,37699.6015625,37729.19921875,37729.19921875,0
2022-08-01 12:15:00+05:30,37729.1484375,37772.25,37723.3515625,37756.8515625,37756.8515625,0
2022-08-01 12:20:00+05:30,37756.1484375,37760.8984375,37737.6484375,37746.8515625,37746.8515625,0
2022-08-01 12:25:00+05:30,37746.44921875,37782.8984375,37734.8984375,37777.75,37777.75,0
2022-08-01 12:30:00+05:30,37778.0,37810.69921875,37773.8515625,37810.69921875,37810.69921875,0
2022-08-01 12:35:00+05:30,37809.6015625,37821.05078125,37790.3515625,37792.55078125,37792.55078125,0
2022-08-01 12:40:00+05:30,37792.1484375,37801.1015625,37785.25,37791.6484375,37791.6484375,0
2022-08-01 12:45:00+05:30,37787.8984375,37812.05078125,37787.8984375,37804.5,37804.5,0
2022-08-01 12:50:00+05:30,37804.55078125,37814.05078125,37794.5,37811.6484375,37811.6484375,0
2022-08-01 12:55:00+05:30,37811.44921875,37831.0,37787.44921875,37821.8984375,37821.8984375,0
2022-08-01 13:00:00+05:30,37822.5,37834.94921875,37810.30078125,37827.19921875,37827.19921875,0
2022-08-01 13:05:00+05:30,37824.30078125,37831.0,37802.80078125,37808.75,37808.75,0
2022-08-01 13:10:00+05:30,37811.1484375,37819.1484375,37800.69921875,37811.19921875,37811.19921875,0
2022-08-01 13:15:00+05:30,37803.75,37811.3984375,37777.44921875,37792.8515625,37792.8515625,0
2022-08-01 13:20:00+05:30,37792.80078125,37808.94921875,37770.44921875,37802.1484375,37802.1484375,0
2022-08-01 13:25:00+05:30,37802.1015625,37830.19921875,37793.25,37823.44921875,37823.44921875,0
2022-08-01 13:30:00+05:30,37825.75,37832.80078125,37808.30078125,37831.8984375,37831.8984375,0
2022-08-01 13:35:00+05:30,37830.8515625,37840.5,37782.1484375,37835.5,37835.5,0
2022-08-01 13:40:00+05:30,37835.44921875,37842.05078125,37815.75,37836.75,37836.75,0
2022-08-01 13:45:00+05:30,37838.80078125,37847.5,37826.05078125,37835.05078125,37835.05078125,0
2022-08-01 13:50:00+05:30,37832.0,37864.3515625,37826.3984375,37861.05078125,37861.05078125,0
2022-08-01 13:55:00+05:30,37862.3984375,37878.80078125,37853.80078125,37877.0,37877.0,0
2022-08-01 14:00:00+05:30,37878.1484375,37887.69921875,37869.25,37876.8984375,37876.8984375,0
2022-08-01 14:05:00+05:30,37879.1015625,37894.8984375,37867.8984375,37894.8984375,37894.8984375,0
2022-08-01 14:10:00+05:30,37891.1484375,37896.75,37871.6015625,37882.80078125,37882.80078125,0
2022-08-01 14:15:00+05:30,37881.30078125,37886.0,37864.8984375,37877.0,37877.0,0
2022-08-01 14:20:00+05:30,37876.25,37879.30078125,37845.1484375,37868.1484375,37868.1484375,0
2022-08-01 14:25:00+05:30,37865.94921875,37884.05078125,37861.75,37879.3984375,37879.3984375,0
2022-08-01 14:30:00+05:30,37877.0,37903.30078125,37877.0,37881.6015625,37881.6015625,0
2022-08-01 14:35:00+05:30,37880.44921875,37898.30078125,37849.69921875,37889.8515625,37889.8515625,0
2022-08-01 14:40:00+05:30,37887.8515625,37901.6484375,37872.55078125,37897.8984375,37897.8984375,0
2022-08-01 14:45:00+05:30,37896.30078125,37898.30078125,37862.8984375,37888.30078125,37888.30078125,0
2022-08-01 14:50:00+05:30,37887.5,37903.1015625,37878.25,37894.80078125,37894.80078125,0
2022-08-01 14:55:00+05:30,37892.8515625,37924.55078125,37886.5,37906.30078125,37906.30078125,0
2022-08-01 15:00:00+05:30,37905.19921875,37936.3515625,37894.1484375,37929.75,37929.75,0
2022-08-01 15:05:00+05:30,37926.6484375,37936.19921875,37916.44921875,37934.3515625,37934.3515625,0
2022-08-01 15:10:00+05:30,37933.3984375,37933.69921875,37876.8984375,37876.8984375,37876.8984375,0
2022-08-01 15:15:00+05:30,37879.94921875,37900.05078125,37866.19921875,37892.69921875,37892.69921875,0
2022-08-01 15:20:00+05:30,37891.80078125,37901.1484375,37870.3515625,37878.80078125,37878.80078125,0
2022-08-01 15:25:00+05:30,37879.5,37888.1015625,37860.94921875,37867.1484375,37867.1484375,0
2022-08-02 09:15:00+05:30,37767.69921875,37790.8515625,37699.1484375,37785.55078125,37785.55078125,0
2022-08-02 09:20:00+05:30,37783.44921875,37792.8515625,37685.19921875,37722.94921875,37722.94921875,0
2022-08-02 09:25:00+05:30,37719.19921875,37781.0,37697.1015625,37774.94921875,37774.94921875,0
2022-08-02 09:30:00+05:30,37771.75,37834.75,37732.19921875,37820.0,37820.0,0
2022-08-02 09:35:00+05:30,37819.3515625,37864.55078125,37804.05078125,37857.1484375,37857.1484375,0
2022-08-02 09:40:00+05:30,37853.44921875,37882.75,37818.75,37856.75,37856.75,0
2022-08-02 09:45:00+05:30,37855.19921875,37859.3515625,37776.25,37779.8515625,37779.8515625,0
2022-08-02 09:50:00+05:30,37776.8984375,37784.6015625,37744.75,37764.3984375,37764.3984375,0
2022-08-02 09:55:00+05:30,37763.69921875,37782.6484375,37716.5,37726.30078125,37726.30078125,0
2022-08-02 10:00:00+05:30,37729.30078125,37754.5,37705.44921875,37754.5,37754.5,0
2022-08-02 10:05:00+05:30,37753.75,37776.55078125,37679.8984375,37697.55078125,37697.55078125,0
2022-08-02 10:10:00+05:30,37696.44921875,37696.44921875,37633.1484375,37649.94921875,37649.94921875,0
2022-08-02 10:15:00+05:30,37648.80078125,37712.8984375,37648.80078125,37702.1484375,37702.1484375,0
2022-08-02 10:20:00+05:30,37701.8984375,37742.6484375,37669.80078125,37716.94921875,37716.94921875,0
2022-08-02 10:25:00+05:30,37715.1015625,37727.69921875,37691.8984375,37707.19921875,37707.19921875,0
2022-08-02 10:30:00+05:30,37706.3515625,37751.19921875,37706.3515625,37742.5,37742.5,0
2022-08-02 10:35:00+05:30,37742.3515625,37817.80078125,37737.19921875,37817.80078125,37817.80078125,0
2022-08-02 10:40:00+05:30,37817.80078125,37840.19921875,37799.05078125,37840.19921875,37840.19921875,0
2022-08-02 10:45:00+05:30,37840.19921875,37858.55078125,37807.19921875,37808.69921875,37808.69921875,0
2022-08-02 10:50:00+05:30,37808.5,37844.55078125,37799.1015625,37830.44921875,37830.44921875,0
2022-08-02 10:55:00+05:30,37831.0,37835.05078125,37811.0,37824.1015625,37824.1015625,0
2022-08-02 11:00:00+05:30,37825.05078125,37837.3515625,37773.30078125,37783.8515625,37783.8515625,0
2022-08-02 11:05:00+05:30,37778.25,37786.05078125,37758.3984375,37766.8515625,37766.8515625,0
2022-08-02 11:10:00+05:30,37768.1484375,37836.1015625,37766.80078125,37826.80078125,37826.80078125,0
2022-08-02 11:15:00+05:30,37830.0,37831.19921875,37796.05078125,37811.69921875,37811.69921875,0
2022-08-02 11:20:00+05:30,37812.8984375,37828.80078125,37803.3984375,37817.8984375,37817.8984375,0
2022-08-02 11:25:00+05:30,37816.69921875,37852.69921875,37809.3984375,37851.1015625,37851.1015625,0
2022-08-02 11:30:00+05:30,37850.8515625,37897.94921875,37844.55078125,37894.75,37894.75,0
2022-08-02 11:35:00+05:30,37896.75,37945.30078125,37894.05078125,37943.0,37943.0,0
2022-08-02 11:40:00+05:30,37941.3515625,37989.44921875,37920.25,37977.8984375,37977.8984375,0
2022-08-02 11:45:00+05:30,37980.55078125,38002.1484375,37960.8515625,37986.1484375,37986.1484375,0
2022-08-02 11:50:00+05:30,37985.94921875,38001.25,37967.80078125,37996.44921875,37996.44921875,0
2022-08-02 11:55:00+05:30,37999.80078125,38015.30078125,37975.0,38007.8515625,38007.8515625,0
2022-08-02 12:00:00+05:30,38007.55078125,38025.8984375,37979.94921875,37990.30078125,37990.30078125,0
2022-08-02 12:05:00+05:30,37989.55078125,37989.55078125,37941.25,37976.44921875,37976.44921875,0
2022-08-02 12:10:00+05:30,37979.8515625,37993.80078125,37964.3984375,37987.55078125,37987.55078125,0
2022-08-02 12:15:00+05:30,37987.75,38016.3515625,37970.3984375,37997.55078125,37997.55078125,0
2022-08-02 12:20:00+05:30,37997.44921875,37999.3515625,37972.1015625,37979.75,37979.75,0
2022-08-02 12:25:00+05:30,37982.0,38010.0,37980.6015625,37995.30078125,37995.30078125,0
2022-08-02 12:30:00+05:30,37992.75,38009.3515625,37979.3515625,37983.3515625,37983.3515625,0
2022-08-02 12:35:00+05:30,37984.1015625,37989.6015625,37842.3984375,37852.8984375,37852.8984375,0
2022-08-02 12:40:00+05:30,37853.69921875,37874.44921875,37809.75,37823.94921875,37823.94921875,0
2022-08-02 12:45:00+05:30,37816.80078125,37884.80078125,37800.80078125,37884.25,37884.25,0
2022-08-02 12:50:00+05:30,37885.3515625,37939.25,37862.75,37938.8515625,37938.8515625,0
2022-08-02 12:55:00+05:30,37939.30078125,37950.05078125,37881.80078125,37902.6484375,37902.6484375,0
2022-08-02 13:00:00+05:30,37905.3515625,37912.94921875,37856.3515625,37898.8984375,37898.8984375,0
2022-08-02 13:05:00+05:30,37906.05078125,37933.1015625,37884.1015625,37924.19921875,37924.19921875,0
2022-08-02 13:10:00+05:30,37922.44921875,37943.6015625,37893.69921875,37901.80078125,37901.80078125,0
2022-08-02 13:15:00+05:30,37903.1484375,37943.05078125,37900.1484375,37940.1484375,37940.1484375,0
2022-08-02 13:20:00+05:30,37940.75,37954.25,37920.6484375,37947.1015625,37947.1015625,0
2022-08-02 13:25:00+05:30,37942.8984375,37954.69921875,37914.0,37918.6484375,37918.6484375,0
2022-08-02 13:30:00+05:30,37920.25,37992.3984375,37908.6484375,37935.80078125,37935.80078125,0
2022-08-02 13:35:00+05:30,37937.8984375,37955.1484375,37918.55078125,37948.3984375,37948.3984375,0
2022-08-02 13:40:00+05:30,37950.1484375,37965.1015625,37945.75,37955.8984375,37955.8984375,0
2022-08-02 13:45:00+05:30,37955.44921875,37971.3515625,37938.44921875,37969.94921875,37969.94921875,0
2022-08-02 13:50:00+05:30,37971.19921875,38019.1484375,37968.94921875,38015.3984375,38015.3984375,0
2022-08-02 13:55:00+05:30,38016.3515625,38027.3984375,37982.3984375,37986.69921875,37986.69921875,0
2022-08-02 14:00:00+05:30,37987.3984375,38051.30078125,37982.55078125,38045.6484375,38045.6484375,0
2022-08-02 14:05:00+05:30,38046.1015625,38081.19921875,38039.25,38061.6015625,38061.6015625,0
2022-08-02 14:10:00+05:30,38056.8984375,38082.1484375,38018.3984375,38030.44921875,38030.44921875,0
2022-08-02 14:15:00+05:30,38030.1484375,38075.6015625,38007.80078125,38074.6015625,38074.6015625,0
2022-08-02 14:20:00+05:30,38076.55078125,38120.8984375,38073.25,38112.80078125,38112.80078125,0
2022-08-02 14:25:00+05:30,38111.6484375,38116.44921875,38089.94921875,38090.3515625,38090.3515625,0
2022-08-02 14:30:00+05:30,38090.3984375,38113.8984375,38085.1484375,38107.3984375,38107.3984375,0
2022-08-02 14:35:00+05:30,38108.6484375,38151.6015625,38106.1015625,38151.6015625,38151.6015625,0
2022-08-02 14:40:00+05:30,38151.6484375,38161.6015625,38138.6015625,38160.69921875,38160.69921875,0
2022-08-02 14:45:00+05:30,38162.0,38179.3984375,38130.05078125,38131.8984375,38131.8984375,0
2022-08-02 14:50:00+05:30,38133.80078125,38138.94921875,38111.5,38120.94921875,38120.94921875,0
2022-08-02 14:55:00+05:30,38117.05078125,38141.6484375,38109.80078125,38137.94921875,38137.94921875,0
2022-08-02 15:00:00+05:30,38132.3984375,38139.0,38026.6015625,38081.1484375,38081.1484375,0
2022-08-02 15:05:00+05:30,38078.8515625,38136.94921875,38078.1484375,38123.44921875,38123.44921875,0
2022-08-02 15:10:00+05:30,38118.75,38118.75,38062.8984375,38065.55078125,38065.55078125,0
2022-08-02 15:15:00+05:30,38065.05078125,38069.30078125,37975.0,37979.55078125,37979.55078125,0
2022-08-02 15:20:00+05:30,37976.8984375,37976.8984375,37863.25,37883.75,37883.75,0
2022-08-02 15:25:00+05:30,37884.5,37907.6484375,37859.8515625,37876.30078125,37876.30078125,0
2022-08-03 09:15:00+05:30,37954.55078125,38067.25,37873.8984375,37997.3984375,37997.3984375,0
2022-08-03 09:20:00+05:30,37998.6484375,38041.1015625,37960.80078125,38033.3984375,38033.3984375,0
2022-08-03 09:25:00+05:30,38028.0,38028.0,37943.8515625,37947.0,37947.0,0
2022-08-03 09:30:00+05:30,37938.6484375,37948.0,37879.44921875,37936.6484375,37936.6484375,0
2022-08-03 09:35:00+05:30,37935.25,37944.69921875,37882.1015625,37902.05078125,37902.05078125,0
2022-08-03 09:40:00+05:30,37903.05078125,37913.25,37830.55078125,37830.55078125,37830.55078125,0
2022-08-03 09:45:00+05:30,37835.0,37886.0,37816.05078125,37883.5,37883.5,0
